id|name|cost|type|power|toughness|oracleText|edition|rarity|colorType|cmc
45994|Krark-Clan Shaman|{R}|Creature - Goblin Shaman|1|1|Sacrifice an artifact: Krark-Clan Shaman deals 1 damage to each creature without flying.|Mirrodin |Common|null|0
4599|Coiled Tinviper|{3}|Artifact Creature - Snake|2|1|First strike|Tempest |Common|null|0
46000|Molten Rain|{1}{R}{R}|Sorcery| | |Destroy target land. If that land was nonbasic, Molten Rain deals 2 damage to the land's controller.|Mirrodin |Common|null|0
46002|Tel-Jilad Outrider|{3}{G}|Creature - Elf Warrior|3|1|Protection from artifacts|Darksteel |Common|null|0
46003|Tel-Jilad Chosen|{1}{G}|Creature - Elf Warrior|2|1|Protection from artifacts|Mirrodin |Common|null|0
46004|Tel-Jilad Archers|{4}{G}|Creature - Elf Archer|2|4|Protection from artifacts, reach <i>(This creature can block creatures with flying.)</i>|Mirrodin |Common|null|0
46008|Tel-Jilad Wolf|{2}{G}|Creature - Wolf|2|2|Whenever Tel-Jilad Wolf becomes blocked by an artifact creature, Tel-Jilad Wolf gets +3/+3 until end of turn.|Darksteel |Common|null|0
4600|Cold Storage|{4}|Artifact| | |{3}: Remove target creature you control from the game. <br>Sacrifice Cold Storage: Return each creature card removed from the game with Cold Storage to play under its owner's control.|Tempest |Rare|null|0
46012|Oxidize|{G}|Instant| | |Destroy target artifact. It can't be regenerated.|Darksteel |Uncommon|null|0
46013|Myr Adapter|{3}|Artifact Creature - Myr|1|1|Myr Adapter gets +1/+1 for each Equipment attached to it.|Mirrodin |Common|null|0
46014|Duskworker|{4}|Artifact Creature - Construct|2|2|Whenever Duskworker becomes blocked, regenerate it. <br>{3}: Duskworker gets +1/+0 until end of turn.|Mirrodin |Uncommon|null|0
46015|Myr Enforcer|{7}|Artifact Creature - Myr|4|4|Affinity for artifacts <i>(This spell costs {1} less to play for each artifact you control.)</i>|Mirrodin |Common|null|0
46018|Viridian Longbow|{1}|Artifact - Equipment| | |Equipped creature has "{T}: This creature deals 1 damage to target creature or player." <br>Equip {3} <i>({3}: Attach to target creature you control. Equip only as a sorcery. This card comes into play unattached and stays in play if the creature leaves play.)</i>|Mirrodin |Common|null|0
4601|Cursed Scroll|{1}|Artifact| | |{3}, {T}: Name a card. Reveal a card at random from your hand. If it's the named card, Cursed Scroll deals 2 damage to target creature or player.|Tempest |Rare|null|0
46021|Lightning Greaves|{2}|Artifact - Equipment| | |Equipped creature has haste and shroud. <i>(It can't be the target of spells or abilities.)</i> <br>Equip {0} <i>({0}: Attach to target creature you control. Equip only as a sorcery. This card comes into play unattached and stays in play if the creature leaves play.)</i>|Mirrodin |Uncommon|null|0
46023|Death-Mask Duplicant|{7}|Artifact Creature - Shapeshifter|5|5|Imprint - {1}: Remove target creature card in your graveyard from the game. <i>(The removed card is imprinted on this artifact.)</i> <br>As long as an imprinted creature card has flying, Death-Mask Duplicant has flying. The same is true for fear, first strike, double strike, haste, landwalk, protection, and trample.|Darksteel |Uncommon|null|0
46024|Gold Myr|{2}|Artifact Creature - Myr|1|1|{T}: Add {W} to your mana pool.|Mirrodin |Common|null|0
46025|Soldier Replica|{3}|Artifact Creature - Soldier|1|3|{1}{W}, Sacrifice Soldier Replica: Soldier Replica deals 3 damage to target attacking or blocking creature.|Mirrodin |Common|null|0
46027|Pearl Shard|{3}|Artifact| | |{3}, {T} or {W}, {T}: Prevent the next 2 damage that would be dealt to target creature or player this turn.|Mirrodin |Uncommon|null|0
46028|Slagwurm Armor|{1}|Artifact - Equipment| | |Equipped creature gets +0/+6. <br>Equip {3} <i>({3}: Attach to target creature you control. Equip only as a sorcery. This card comes into play unattached and stays in play if the creature leaves play.)</i>|Mirrodin |Common|null|0
4602|Echo Chamber|{4}|Artifact| | |{4}, {T}: An opponent chooses target creature he or she controls. Put a token into play as a copy of that creature. The token gains haste until end of turn. Remove the token from the game at end of turn. Play this ability only any time you could play a sorcery.|Tempest |Rare|null|0
46032|Silver Myr|{2}|Artifact Creature - Myr|1|1|{T}: Add {U} to your mana pool.|Mirrodin |Common|null|0
46033|Wizard Replica|{3}|Artifact Creature - Wizard|1|3|Flying <br>{U}, Sacrifice Wizard Replica: Counter target spell unless its controller pays {2}.|Mirrodin |Common|null|0
46035|Crystal Shard|{3}|Artifact| | |{3}, {T} or {U}, {T}: Return target creature to its owner's hand unless its controller pays {1}.|Mirrodin |Uncommon|null|0
46037|Neurok Hoversail|{1}|Artifact - Equipment| | |Equipped creature has flying. <br>Equip {2} <i>({2}: Attach to target creature you control. Equip only as a sorcery. This card comes into play unattached and stays in play if the creature leaves play.)</i>|Mirrodin |Common|null|0
4603|Emerald Medallion|{2}|Artifact| | |Green spells you play cost {1} less to play.|Tempest |Rare|null|0
46040|Leaden Myr|{2}|Artifact Creature - Myr|1|1|{T}: Add {B} to your mana pool.|Mirrodin |Common|null|0
46041|Nim Replica|{3}|Artifact Creature - Zombie|3|1|{2}{B}, Sacrifice Nim Replica: Target creature gets -1/-1 until end of turn.|Mirrodin |Common|null|0
46044|Goblin War Wagon|{4}|Artifact Creature - Juggernaut|3|3|Goblin War Wagon doesn't untap during your untap step. <br>At the beginning of your upkeep, you may pay {2}. If you do, untap Goblin War Wagon.|Mirrodin |Common|null|0
46048|Iron Myr|{2}|Artifact Creature - Myr|1|1|{T}: Add {R} to your mana pool.|Mirrodin |Common|null|0
46049|Goblin Replica|{3}|Artifact Creature - Goblin|2|2|{3}{R}, Sacrifice Goblin Replica: Destroy target artifact.|Mirrodin |Common|null|0
4604|Emmessi Tome|{4}|Artifact| | |{5}, {T}: Draw two cards, then discard a card.|Tempest |Rare|null|0
46051|Granite Shard|{3}|Artifact| | |{3}, {T} or {R}, {T}: Granite Shard deals 1 damage to target creature or player.|Mirrodin |Uncommon|null|0
46053|Vorrac Battlehorns|{2}|Artifact - Equipment| | |Equipped creature has trample and can't be blocked by more than one creature. <br>Equip {1} <i>({1}: Attach to target creature you control. Equip only as a sorcery. This card comes into play unattached and stays in play if the creature leaves play.)</i>|Mirrodin |Common|null|0
46055|Necrogen Spellbomb|{1}|Artifact| | |{B}, Sacrifice Necrogen Spellbomb: Target player discards a card. <br>{1}, Sacrifice Necrogen Spellbomb: Draw a card.|Mirrodin |Common|null|0
46056|Copper Myr|{2}|Artifact Creature - Myr|1|1|{T}: Add {G} to your mana pool.|Mirrodin |Common|null|0
46057|Elf Replica|{3}|Artifact Creature - Elf|2|2|{1}{G}, Sacrifice Elf Replica: Destroy target enchantment.|Mirrodin |Common|null|0
46058|Fangren Firstborn|{1}{G}{G}{G}|Creature - Beast|4|2|Whenever Fangren Firstborn attacks, put a +1/+1 counter on each attacking creature.|Darksteel |Rare|null|0
46059|Heartwood Shard|{3}|Artifact| | |{3}, {T} or {G}, {T}: Target creature gains trample until end of turn.|Mirrodin |Uncommon|null|0
4605|Energizer|{4}|Artifact Creature - Juggernaut|2|2|{2}, {T}: Put a +1/+1 counter on Energizer.|Tempest |Rare|null|0
46060|Furnace Dragon|{6}{R}{R}{R}|Creature - Dragon|5|5|Affinity for artifacts <i>(This spell costs {1} less to play for each artifact you control.)</i> <br>Flying <br>When Furnace Dragon comes into play, if you played it from your hand, remove all artifacts from the game.|Darksteel |Rare|null|0
46061|Golem-Skin Gauntlets|{1}|Artifact - Equipment| | |Equipped creature gets +1/+0 for each Equipment attached to it. <br>Equip {2} <i>({2}: Attach to target creature you control. Equip only as a sorcery. This card comes into play unattached and stays in play if the creature leaves play.)</i>|Mirrodin |Uncommon|null|0
46063|Ancient Den| |Artifact Land| | |<i>(Ancient Den isn't a spell.)</i> <br>{T}: Add {W} to your mana pool.|Mirrodin |Common|null|0
46064|Seat of the Synod| |Artifact Land| | |<i>(Seat of the Synod isn't a spell.)</i> <br>{T}: Add {U} to your mana pool.|Mirrodin |Common|null|0
46065|Vault of Whispers| |Artifact Land| | |<i>(Vault of Whispers isn't a spell.)</i> <br>{T}: Add {B} to your mana pool.|Mirrodin |Common|null|0
46066|Great Furnace| |Artifact Land| | |<i>(Great Furnace isn't a spell.)</i> <br>{T}: Add {R} to your mana pool.|Mirrodin |Common|null|0
46067|Tree of Tales| |Artifact Land| | |<i>(Tree of Tales isn't a spell.)</i> <br>{T}: Add {G} to your mana pool.|Mirrodin |Common|null|0
46069|Slith Ascendant|{1}{W}{W}|Creature - Slith|1|1|Flying<br>Whenever Slith Ascendant deals combat damage to a player, put a +1/+1 counter on it.|Mirrodin |Uncommon|null|0
4606|Essence Bottle|{2}|Artifact| | |{3}, {T}: Put an elixir counter on Essence Bottle. <br>{T}, Remove all elixir counters from Essence Bottle: You gain 2 life for each elixir counter removed this way.|Tempest |Uncommon|null|0
46071|Loxodon Mender|{5}{W}|Creature - Elephant Cleric|3|3|{W}, {T}: Regenerate target artifact.|Mirrodin |Common|null|0
46072|Leonin Elder|{W}|Creature - Cat Cleric|1|1|Whenever an artifact comes into play, you may gain 1 life.|Mirrodin |Common|null|0
46074|Woebearer|{4}{B}|Creature - Zombie|2|3|Fear<br>Whenever Woebearer deals combat damage to a player, you may return target creature card from your graveyard to your hand.|Mirrodin |Uncommon|null|0
46076|Nourish|{G}{G}|Instant| | |You gain 6 life.|Darksteel |Common|null|0
46078|Crazed Goblin|{R}|Creature - Goblin Warrior|1|1|Crazed Goblin attacks each turn if able.|Darksteel |Common|null|0
46079|Taj-Nar Swordsmith|{3}{W}|Creature - Cat Soldier|2|3|When Taj-Nar Swordsmith comes into play, you may pay {X}. If you do, search your library for an Equipment card with converted mana cost X or less and put that card into play. Then shuffle your library.|Mirrodin |Uncommon|null|0
4607|Excavator|{2}|Artifact| | |{T}, Sacrifice a basic land: Target creature gains landwalk of each of the land types of the sacrificed land until end of turn.|Tempest |Uncommon|null|0
46080|Slith Strider|{1}{U}{U}|Creature - Slith|1|1|Whenever Slith Strider becomes blocked, draw a card. <br>Whenever Slith Strider deals combat damage to a player, put a +1/+1 counter on it.|Mirrodin |Uncommon|null|0
46081|Auriok Steelshaper|{1}{W}|Creature - Human Soldier|1|1|Equip costs you pay cost {1} less. <br>As long as Auriok Steelshaper is equipped, Soldier and Knight creatures you control get +1/+1.|Mirrodin |Rare|null|0
46082|Neurok Familiar|{1}{U}|Creature - Bird|1|1|Flying<br>When Neurok Familiar comes into play, reveal the top card of your library. If it's an artifact card, put it into your hand. Otherwise, put it into your graveyard.|Mirrodin |Common|null|0
46083|Roaring Slagwurm|{5}{G}{G}|Creature - Wurm|6|4|Whenever Roaring Slagwurm attacks, tap all artifacts.|Darksteel |Rare|null|0
46084|Disarm|{U}|Instant| | |Unattach all Equipment from target creature.|Mirrodin |Common|null|0
46085|Thoughtcast|{4}{U}|Sorcery| | |Affinity for artifacts <i>(This spell costs {1} less to play for each artifact you control.)</i> <br>Draw two cards.|Mirrodin |Common|null|0
46088|Hunger of the Nim|{1}{B}|Sorcery| | |Target creature gets +1/+0 until end of turn for each artifact you control.|Darksteel |Common|null|0
46089|Override|{2}{U}|Instant| | |Counter target spell unless its controller pays {1} for each artifact you control.|Mirrodin |Common|null|0
4608|Flowstone Sculpture|{6}|Artifact Creature - Shapeshifter|4|4|{2}, Discard a card: Put a +1/+1 counter on Flowstone Sculpture or Flowstone Sculpture gains flying, first strike, or trample. <I>(This effect doesn't end at end of turn.)</I>|Tempest |Rare|null|0
46090|Nim Devourer|{3}{B}{B}|Creature - Zombie|4|1|Nim Devourer gets +1/+0 for each artifact you control.<br>{B}{B}: Return Nim Devourer from your graveyard to play, then sacrifice a creature. Play this ability only during your upkeep.|Mirrodin |Rare|null|0
46091|Slith Bloodletter|{B}{B}|Creature - Slith|1|1|Whenever Slith Bloodletter deals combat damage to a player, put a +1/+1 counter on it. <br>{1}{B}: Regenerate Slith Bloodletter.|Mirrodin |Uncommon|null|0
46093|Scavenging Scarab|{3}{B}|Creature - Insect|3|3|Scavenging Scarab can't block.|Darksteel |Common|null|0
46094|Flayed Nim|{3}{B}|Creature - Skeleton|2|2|Whenever Flayed Nim deals combat damage to a creature, that creature's controller loses that much life.<br>{2}{B}: Regenerate Flayed Nim.|Mirrodin |Uncommon|null|0
46096|Chittering Rats|{1}{B}{B}|Creature - Rat|2|2|When Chittering Rats comes into play, target opponent puts a card from his or her hand on top of his or her library.|Darksteel |Common|null|0
4609|Fool's Tome|{4}|Artifact| | |{2}, {T}: Draw a card. Play this ability only if you have no cards in hand.|Tempest |Rare|null|0
46100|Grimclaw Bats|{1}{B}|Creature - Bat|1|1|Flying <br>{B}, Pay 1 life: Grimclaw Bats gets +1/+1 until end of turn.|Darksteel |Common|null|0
46101|Arcbound Hybrid|{4}|Artifact Creature - Beast|0|0|Haste <br>Modular 2 <i>(This comes into play with two +1/+1 counters on it. When it's put into a graveyard, you may put its +1/+1 counters on target artifact creature.)</i>|Darksteel |Common|null|0
46102|Slith Firewalker|{R}{R}|Creature - Slith|1|1|Haste<br>Whenever Slith Firewalker deals combat damage to a player, put a +1/+1 counter on it.|Mirrodin |Uncommon|null|0
46103|Spikeshot Goblin|{2}{R}|Creature - Goblin Shaman|1|2|{R}, {T}: Spikeshot Goblin deals damage equal to its power to target creature or player.|Mirrodin |Common|null|0
46105|Loxodon Punisher|{3}{W}|Creature - Elephant Soldier|2|2|Loxodon Punisher gets +2/+2 for each Equipment attached to it.|Mirrodin |Rare|null|0
46108|Feedback Bolt|{4}{R}|Instant| | |Feedback Bolt deals damage to target player equal to the number of artifacts you control.|Fifth Dawn |Uncommon|null|0
46109|Lightning Coils|{3}|Artifact| | |Whenever a nontoken creature you control is put into a graveyard from play, put a charge counter on Lightning Coils. <br>At the beginning of your upkeep, if Lightning Coils has five or more charge counters on it, remove all of them from it and put that many 3/1 red Elemental creature tokens with haste into play. Remove them from the game at end of turn.|Mirrodin |Rare|null|0
4610|Grindstone|{1}|Artifact| | |{3}, {T}: Put the top two cards of target player's library into that player's graveyard. If both cards share a color, repeat this process.|Tempest |Rare|null|0
46111|Talon of Pain|{4}|Artifact| | |Whenever a source you control other than Talon of Pain deals damage to an opponent, put a charge counter on Talon of Pain. <br>{X}, {T}, Remove X charge counters from Talon of Pain: Talon of Pain deals X damage to target creature or player.|Darksteel |Uncommon|null|0
46112|Myr Moonvessel|{1}|Artifact Creature - Myr|1|1|When Myr Moonvessel is put into a graveyard from play, add {1} to your mana pool.|Darksteel |Common|null|0
46113|Slith Predator|{G}{G}|Creature - Slith|1|1|Trample <br>Whenever Slith Predator deals combat damage to a player, put a +1/+1 counter on it.|Mirrodin |Uncommon|null|0
46114|Viridian Joiner|{2}{G}|Creature - Elf Druid|1|2|{T}: Add an amount of {G} to your mana pool equal to Viridian Joiner's power.|Mirrodin |Common|null|0
